Day,Price
1670,58.810001
1671,59.037498
1672,59.395000
1673,60.247501
1674,60.549999
1675,60.810001
1676,61.200001
1677,61.682499
1678,62.312500
1679,62.437500
1680,61.325001
1681,62.292500
1682,63.982498
1683,64.462502
1684,64.547501
1685,64.372498
1686,65.087502
1687,65.110001
1688,65.617500
1689,65.697502
1690,66.195000
1691,66.220001
1692,66.445000
1693,66.857498
1694,67.000000
1695,66.519997
1696,66.002502
1697,65.794998
1698,66.610001
1699,66.790001
1700,66.995003
1701,67.000000
1702,67.062500
1703,64.882500
1704,65.827499
1705,66.472504
1706,67.750000
1707,67.699997
1708,67.517502
1709,67.775002
1710,68.139999
1711,68.824997
1712,70.197502
1713,70.442497
1714,70.474998
1715,70.294998
1716,70.662498
1717,71.062500
1718,71.222504
1719,72.495003
1720,73.492500
1721,73.172501
1722,73.419998
1723,75.150002
1724,75.144997
1725,74.989998
1726,75.224998
1727,76.110001
1728,77.607498
1729,78.167503
1730,79.267502
1731,79.392502
1732,78.875000
1733,78.925003
1734,79.684998
1735,79.754997
1736,79.997498
1737,79.889999
1738,80.832497
1739,77.942497
1740,79.599998
1741,81.962502
1742,81.022499
1743,80.669998
1744,78.372498
1745,79.910004
1746,81.190002
1747,81.305000
1748,80.849998
1749,80.387497
1750,80.974998
1751,81.805000
1752,81.555000
1753,81.495003
1754,79.937500
1755,81.142502
1756,81.162498
1757,80.112503
1758,76.044998
1759,75.632500
1760,74.470001
1761,71.500000
1762,69.602501
1763,75.360001
1764,76.000000
1765,75.849998
1766,74.887497
1767,72.705002
1768,69.522499
1769,71.610001
1770,70.305000
1771,67.500000
1772,69.980003
1773,64.769997
1774,64.402496
1775,62.500000
1776,63.209999
1777,62.957500
1778,57.125000
1779,61.922501
1780,64.562500
1781,64.669998
1782,63.967499
1783,63.880001
1784,65.622498
1785,62.180000
1786,61.287498
1787,61.424999
1788,65.777496
1789,67.925003
1790,66.842499
1791,67.517502
1792,68.425003
1793,72.062500
1794,71.582497
1795,72.050003
1796,71.737503
1797,70.419998
1798,69.312500
1799,69.474998
1800,70.437500
1801,70.752502
1802,71.135002
1803,71.457497
1804,72.417503
1805,73.632500
1806,74.750000
1807,73.422501
1808,75.250000
1809,75.809998
1810,76.292503
1811,77.587502
1812,79.262497
1813,79.922501
1814,78.987503
1815,77.447502
1816,76.974998
1817,79.125000
1818,79.629997
1819,79.879997
1820,80.222504
1821,79.807503
1822,81.059998
1823,79.677498
1824,80.860001
1825,80.287498
1826,80.587502
1827,80.860001
1828,81.550003
1829,81.404999
1830,82.937500
1831,83.400002
1832,86.402496
1833,88.692497
1834,87.764999
1835,86.949997
1836,86.419998
1837,88.300003
1838,88.849998
1839,88.362503
1840,89.139999
1841,89.864998
1842,93.095001
1843,92.197502
1844,91.250000
1845,91.330002
1846,90.542503
1847,91.495003
1848,91.839996
1849,92.617500
1850,93.945000
1851,94.654999
1852,95.375000
1853,96.317497
1854,95.980003
1855,99.955002
1856,97.254997
1857,99.247498
1858,97.404999
1859,97.147499
1860,98.500000
1861,99.250000
1862,97.974998
1863,97.077499
1864,92.970001
1865,94.904999
1866,94.550003
1867,95.230003
1868,96.297501
1869,106.415001
1870,111.637497
1871,110.790001
1872,110.392502
1873,114.412498
