Day,Price
328,65.580002
329,64.809998
330,65.660004
331,67.169998
332,67.480003
333,68.000000
334,67.699997
335,67.919998
336,68.440002
337,68.300003
338,67.000000
339,66.570000
340,65.559998
341,65.120003
342,65.339996
343,66.589996
344,68.169998
345,68.089996
346,67.940002
347,67.849998
348,68.459999
349,69.959999
350,69.769997
351,71.330002
352,76.739998
353,75.669998
354,75.500000
355,74.919998
356,75.190002
357,74.169998
358,73.220001
359,73.879997
360,73.589996
361,73.720001
362,74.000000
363,73.430000
364,73.910004
365,73.330002
366,74.250000
367,74.379997
368,74.650002
369,74.720001
370,75.580002
371,75.180000
372,75.190002
373,74.730003
374,75.279999
375,75.989998
376,75.489998
377,74.430000
378,74.820000
379,76.699997
380,77.480003
381,76.930000
382,77.379997
383,78.169998
384,78.169998
385,77.949997
386,78.360001
387,78.300003
388,77.250000
389,76.230003
390,77.250000
391,77.330002
392,78.300003
393,77.529999
394,78.629997
395,78.620003
396,78.940002
397,78.839996
398,79.199997
399,79.709999
400,78.820000
401,77.480003
402,78.059998
403,77.889999
404,77.949997
405,77.709999
406,77.760002
407,76.500000
408,74.779999
409,74.180000
410,73.800003
411,73.349998
412,76.000000
413,77.089996
414,78.739998
415,79.849998
416,80.629997
417,80.820000
418,80.800003
419,81.160004
420,76.879997
421,75.349998
422,75.699997
423,75.519997
424,75.769997
425,76.800003
426,75.599998
427,75.860001
428,75.480003
429,74.980003
430,75.139999
431,75.239998
432,74.930000
433,75.660004
434,74.800003
435,74.540001
436,73.989998
437,74.500000
438,74.349998
439,75.739998
440,77.779999
441,78.269997
442,77.309998
443,75.910004
444,75.730003
445,75.550003
446,76.760002
447,77.250000
448,76.930000
449,77.550003
450,78.519997
451,78.879997
452,78.580002
453,77.389999
454,76.410004
455,78.400002
456,80.000000
457,81.889999
458,82.169998
459,81.430000
460,81.279999
461,80.959999
462,80.589996
463,79.800003
464,78.930000
465,79.250000
466,77.589996
467,77.360001
468,78.230003
469,78.620003
470,78.000000
471,78.080002
472,77.199997
473,76.570000
474,75.320000
475,76.309998
476,77.300003
477,77.750000
478,78.190002
479,78.470001
480,76.879997
481,77.639999
482,78.019997
483,78.160004
484,76.139999
485,75.580002
486,76.349998
487,75.980003
488,75.699997
489,74.830002
490,75.339996
491,76.750000
492,76.870003
493,76.480003
494,76.910004
495,76.900002
496,79.839996
497,80.339996
498,80.190002
499,79.480003
500,80.199997
501,81.370003
502,81.230003
503,79.860001
504,79.699997
505,81.150002
506,81.989998
507,81.330002
508,79.910004
509,79.260002
510,78.430000
511,79.050003
512,79.379997
513,78.120003
514,79.779999
515,81.239998
516,83.000000
517,84.599998
518,84.959999
519,86.070000
520,85.519997
521,83.769997
522,83.949997
523,84.339996
524,83.500000
525,82.720001
526,82.559998
527,82.809998
528,83.419998
529,83.099998
530,82.800003
531,82.610001
532,83.940002
533,83.690002
534,83.660004
535,83.070000
536,82.110001
537,83.150002
538,84.489998
539,84.739998
540,85.589996
541,82.940002
542,82.930000
543,81.900002
544,81.389999
545,80.959999
546,79.760002
547,79.690002
548,78.800003
549,78.809998
550,78.940002
551,79.230003
552,79.029999
553,77.889999
554,78.529999
555,81.849998
556,81.519997
557,81.379997
558,81.690002
559,81.099998
560,80.919998
561,81.309998
562,80.599998
563,80.660004
564,81.070000
565,80.070000
566,80.379997
567,81.349998
568,82.529999
569,82.949997
570,82.459999
571,82.000000
572,81.190002
573,82.599998
574,82.900002
575,82.089996
576,80.930000
577,81.510002
578,82.220001
579,83.190002
580,82.980003
581,84.970001
582,87.970001
583,89.250000
584,89.400002
585,88.339996
586,87.500000
587,86.699997
588,87.949997
589,87.440002
590,88.190002
591,87.849998
592,86.750000
593,87.599998
594,88.220001
595,90.220001
596,90.800003
597,90.989998
598,90.860001
599,95.389999
600,98.599998
601,99.239998
602,97.580002
603,97.449997
604,97.760002
605,96.610001
606,95.559998
607,97.279999
608,95.809998
609,96.330002
610,95.080002
611,94.730003
612,97.089996
613,98.739998
614,95.400002
615,95.900002
616,94.760002
617,94.440002
618,94.730003
619,94.720001
620,94.459999
621,95.849998
622,96.099998
623,94.769997
624,89.180000
625,82.089996
626,87.669998
627,87.459999
628,90.059998
629,91.480003
630,91.050003
631,89.389999
632,89.889999
633,89.820000
634,88.389999
635,90.239998
636,91.980003
637,92.059998
638,92.080002
639,92.620003
640,93.250000
641,93.599998
642,95.510002
643,95.190002
644,96.489998
645,94.680000
646,94.320000
647,94.769997
648,95.849998
649,92.290001
650,90.059998
651,90.019997
652,90.949997
653,92.199997
654,94.269997
655,94.169998
656,93.660004
657,93.220001
658,93.739998
659,94.599998
660,95.370003
661,95.199997
662,96.300003
663,97.589996
664,98.570000
665,99.589996
666,98.180000
667,99.730003
668,102.849998
669,103.809998
670,104.099998
671,104.480003
672,105.120003
673,104.720001
674,103.470001
675,103.650002
676,104.139999
677,110.650002
678,108.739998
679,108.250000
680,108.150002
681,109.870003
682,109.389999
683,108.250000
684,104.169998
685,106.199997
686,107.879997
687,107.730003
688,107.870003
689,107.470001
690,106.489998
691,106.599998
692,105.959999
693,106.099998
694,107.150002
695,107.919998
696,106.849998
697,107.730003
698,106.830002
699,106.910004
700,106.440002
701,106.400002
702,104.339996
703,104.739998
704,105.800003
705,107.089996
706,107.750000
707,106.589996
708,105.150002
709,105.660004
710,106.110001
711,105.320000
712,105.980003
713,107.739998
714,107.250000
715,106.169998
716,102.239998
717,103.709999
718,103.769997
719,101.430000
720,100.500000
721,98.599998
722,99.959999
723,100.580002
724,98.870003
725,96.379997
726,97.419998
727,95.000000
728,95.989998
729,98.070000
730,99.480003
731,97.879997
732,97.849998
733,110.339996
734,112.839996
735,115.720001
736,117.589996
737,115.339996
738,111.940002
739,109.580002
740,102.680000
741,102.400002
742,103.250000
743,105.110001
744,104.239998
745,103.930000
746,105.720001
747,106.000000
748,105.019997
749,108.250000
750,107.470001
751,106.949997
752,108.070000
753,109.449997
754,108.910004
755,109.820000
756,110.550003
757,110.300003
758,110.050003
759,108.070000
760,107.370003
761,107.510002
762,108.660004
763,109.419998
764,110.330002
765,110.830002
766,112.500000
767,112.690002
768,112.419998
769,112.370003
770,112.879997
771,113.190002
772,113.089996
773,114.589996
774,116.320000
775,116.989998
776,115.010002
777,116.169998
778,114.550003
779,113.320000
780,113.809998
781,114.889999
782,114.330002
783,110.910004
784,111.160004
785,112.650002
786,112.040001
787,110.970001
788,110.809998
789,112.449997
790,113.269997
791,114.040001
792,111.750000
793,110.669998
794,110.500000
795,108.940002
796,120.790001
797,117.839996
798,118.730003
799,118.160004
800,118.300003
801,118.980003
802,119.639999
803,120.279999
804,120.500000
805,121.080002
806,120.839996
807,120.639999
808,119.610001
809,119.010002
810,118.269997
811,117.489998
812,117.989998
813,117.599998
814,117.730003
815,118.669998
816,119.760002
817,119.849998
818,120.099998
819,119.080002
820,119.440002
821,118.980003
822,119.430000
823,119.300003
824,118.599998
825,118.680000
826,118.110001
827,115.480003
828,114.949997
829,115.440002
830,114.500000
831,114.430000
832,114.720001
833,115.209999
834,114.739998
835,115.089996
836,113.680000
837,111.570000
838,112.750000
839,114.250000
840,115.180000
841,115.129997
842,114.199997
843,116.790001
844,116.970001
845,117.500000
846,118.699997
847,118.720001
848,118.400002
849,117.639999
850,118.279999
851,119.610001
852,120.849998
853,122.199997
854,122.099998
855,121.010002
856,121.849998
857,122.070000
858,125.000000
859,128.330002
860,125.839996
861,124.580002
862,124.800003
863,123.919998
864,124.790001
865,125.839996
866,125.449997
867,126.089996
868,125.480003
869,125.379997
870,125.000000
871,124.919998
872,123.919998
873,124.379997
874,124.260002
875,124.160004
876,124.830002
877,125.089996
878,124.690002
879,124.370003
880,125.190002
881,126.730003
882,126.599998
883,126.220001
884,126.629997
885,126.860001
886,129.940002
887,131.979996
888,131.080002
889,129.949997
890,128.759995
891,128.350006
892,128.800003
893,129.100006
894,129.179993
895,129.940002
896,129.169998
897,130.009995
898,130.729996
899,128.600006
900,128.160004
901,129.009995
902,129.470001
903,129.289993
904,128.589996
905,129.089996
906,129.279999
907,128.800003
908,129.059998
909,129.250000
910,130.699997
911,130.639999
912,129.660004
913,128.250000
914,128.949997
915,128.470001
916,129.389999
917,130.470001
918,130.660004
919,132.130005
920,133.410004
921,133.500000
922,132.259995
923,131.800003
924,132.970001
925,132.119995
926,131.940002
927,130.229996
928,123.279999
929,121.930000
930,123.209999
931,124.610001
932,123.809998
933,124.180000
934,120.699997
935,119.129997
936,118.489998
937,117.879997
938,117.790001
939,119.129997
940,121.949997
941,122.980003
942,121.309998
943,121.139999
944,121.690002
945,122.099998
946,121.790001
947,118.449997
948,116.480003
949,117.570000
950,117.800003
951,117.949997
952,119.500000
953,119.940002
954,119.239998
955,121.519997
956,121.690002
957,122.500000
958,121.500000
959,120.360001
960,119.769997
961,119.199997
962,118.989998
963,117.559998
964,118.680000
965,118.250000
966,117.529999
967,116.830002
968,117.839996
969,119.660004
970,120.949997
971,123.879997
972,125.430000
973,125.500000
974,126.120003
975,126.730003
976,129.270004
977,128.339996
978,128.429993
979,128.350006
980,128.479996
981,129.250000
982,129.899994
983,131.740005
984,133.139999
985,132.949997
986,131.580002
987,130.660004
988,133.490005
989,135.490005
990,132.850006
991,132.059998
992,133.000000
993,134.440002
994,134.500000
995,134.940002
996,134.699997
997,134.229996
998,133.699997
999,133.869995
1000,134.089996
1001,133.910004
1002,136.789993
1003,136.119995
1004,135.619995
1005,137.179993
1006,136.809998
1007,137.479996
1008,137.820007
1009,137.330002
1010,137.830002
1011,138.369995
1012,137.990005
1013,138.570007
1014,139.490005
1015,139.679993
1016,139.460007
1017,140.100006
1018,140.250000
1019,140.339996
1020,140.190002
1021,142.309998
1022,139.789993
1023,140.389999
1024,141.020004
1025,140.649994
1026,141.949997
1027,142.860001
1028,142.949997
1029,142.630005
1030,142.470001
1031,142.089996
1032,143.440002
1033,142.220001
1034,141.550003
1035,141.429993
1036,141.029999
1037,140.399994
1038,140.580002
1039,141.550003
1040,141.910004
1041,143.039993
1042,144.250000
1043,144.169998
1044,145.669998
1045,147.149994
1046,147.589996
1047,147.750000
1048,151.529999
1049,152.570007
1050,153.440002
1051,153.600006
1052,151.520004
1053,151.630005
1054,151.080002
1055,152.589996
1056,150.520004
1057,150.649994
1058,150.460007
1059,151.479996
1060,150.210007
1061,148.669998
1062,148.149994
1063,149.389999
1064,148.589996
1065,148.809998
1066,150.229996
1067,152.589996
1068,152.250000
1069,152.899994
1070,153.350006
1071,152.289993
1072,153.630005
1073,154.710007
1074,154.520004
1075,153.750000
1076,154.729996
1077,155.589996
1078,149.199997
1079,151.179993
1080,152.399994
1081,150.039993
1082,150.830002
1083,153.570007
1084,153.839996
1085,154.080002
1086,154.550003
1087,155.199997
1088,156.500000
1089,153.309998
1090,153.470001
1091,152.500000
1092,151.919998
1093,152.149994
1094,150.850006
1095,150.039993
1096,151.990005
1097,153.979996
1098,155.419998
1099,159.160004
1100,159.779999
1101,160.320007
1102,160.779999
1103,163.729996
1104,165.699997
1105,165.000000
1106,165.050003
1107,166.169998
1108,165.539993
1109,166.009995
1110,175.490005
1111,173.429993
1112,172.720001
1113,170.470001
1114,170.550003
1115,169.699997
1116,170.059998
1117,172.059998
1118,173.050003
1119,171.449997
1120,170.589996
1121,168.820007
1122,171.080002
1123,171.500000
1124,171.380005
1125,169.860001
1126,168.669998
1127,168.000000
1128,169.869995
1129,169.360001
1130,169.289993
1131,168.380005
1132,167.699997
1133,168.429993
1134,170.179993
1135,172.149994
1136,172.919998
1137,172.389999
1138,172.479996
1139,173.309998
1140,173.490005
1141,173.889999
1142,174.000000
1143,173.169998
1144,172.279999
1145,172.339996
1146,172.070007
1147,172.559998
1148,173.050003
1149,172.270004
1150,171.729996
1151,169.300003
1152,165.500000
1153,168.339996
1154,169.070007
1155,171.660004
1156,171.869995
1157,170.729996
1158,170.669998
1159,171.309998
1160,172.369995
1161,174.880005
1162,173.199997
1163,172.779999
1164,173.850006
1165,174.649994
1166,175.000000
1167,176.130005
1168,176.740005
1169,176.029999
1170,175.880005
1171,175.339996
1172,173.240005
1173,172.250000
1174,172.289993
1175,178.210007
1176,180.690002
1177,180.800003
1178,182.899994
1179,181.940002
1180,179.860001
1181,180.449997
1182,180.750000
1183,180.350006
1184,179.399994
1185,179.100006
1186,179.039993
1187,178.970001
1188,178.570007
1189,179.830002
1190,179.979996
1191,179.500000
1192,181.889999
1193,181.729996
1194,183.149994
1195,183.729996
1196,184.250000
1197,181.970001
1198,178.279999
1199,177.479996
1200,176.570007
1201,175.380005
1202,176.770004
1203,180.389999
1204,182.279999
1205,180.220001
1206,179.179993
1207,179.160004
1208,180.360001
1209,180.490005
1210,181.300003
1211,180.080002
1212,179.809998
1213,178.679993
1214,177.529999
1215,177.000000
1216,178.440002
1217,178.940002
1218,178.850006
1219,181.580002
1220,184.779999
1221,186.210007
1222,186.899994
1223,188.899994
1224,188.800003
1225,187.889999
1226,188.399994
1227,181.479996
1228,181.750000
1229,179.320007
1230,180.979996
1231,182.369995
1232,185.389999
1233,189.550003
1234,190.660004
1235,188.619995
1236,190.000000
1237,188.839996
1238,188.179993
1239,189.830002
1240,195.320007
1241,194.210007
1242,190.610001
1243,185.770004
1244,185.080002
1245,181.839996
1246,176.899994
1247,177.550003
1248,175.970001
1249,179.809998
1250,180.500000
1251,179.880005
1252,177.949997
1253,181.270004
1254,180.210007
1255,183.389999
1256,185.660004
1257,184.699997
1258,182.880005
1259,180.119995
1260,177.110001
1261,181.149994
1262,182.380005
1263,183.820007
1264,184.399994
1265,185.509995
1266,186.100006
1267,185.990005
1268,184.250000
1269,184.000000
1270,185.330002
1271,177.169998
1272,170.199997
1273,173.399994
1274,170.270004
1275,166.600006
1276,161.100006
1277,162.850006
1278,155.880005
1279,161.419998
1280,159.199997
1281,157.389999
1282,155.559998
1283,161.570007
1284,161.419998
1285,160.529999
1286,165.979996
1287,168.649994
1288,167.449997
1289,165.699997
1290,165.779999
1291,169.000000
1292,168.119995
1293,168.330002
1294,168.429993
1295,168.449997
1296,166.100006
1297,161.059998
1298,176.270004
1299,177.100006
1300,175.720001
1301,174.020004
1302,178.080002
1303,176.119995
1304,176.979996
1305,179.500000
1306,179.039993
1307,183.009995
1308,186.130005
1309,188.320007
1310,187.860001
1311,185.289993
1312,184.320007
1313,184.059998
1314,184.190002
1315,185.300003
1316,185.419998
1317,186.910004
1318,186.800003
1319,186.330002
1320,186.809998
1321,188.000000
1322,192.720001
1323,194.550003
1324,193.979996
1325,195.000000
1326,192.529999
1327,190.970001
1328,189.479996
1329,192.600006
1330,193.279999
1331,194.500000
1332,197.279999
1333,197.070007
1334,199.580002
1335,197.960007
1336,203.550003
1337,203.389999
1338,202.240005
1339,200.000000
1340,199.100006
1341,200.750000
1342,197.339996
1343,197.600006
1344,197.449997
1345,195.399994
1346,198.649994
1347,203.639999
1348,205.800003
1349,204.910004
1350,204.500000
1351,207.080002
1352,208.429993
1353,208.720001
1354,210.460007
1355,210.990005
1356,209.990005
1357,211.500000
1358,211.619995
1359,216.199997
1360,218.619995
1361,180.130005
1362,179.929993
1363,175.300003
1364,174.240005
1365,175.080002
1366,176.789993
1367,178.850006
1368,185.789993
1369,188.300003
1370,186.850006
1371,186.570007
1372,182.100006
1373,182.610001
1374,181.990005
1375,180.869995
1376,180.500000
1377,176.220001
1378,174.570007
1379,174.169998
1380,174.240005
1381,175.550003
1382,174.820007
1383,178.669998
1384,178.240005
1385,176.789993
1386,179.789993
1387,177.619995
1388,173.889999
1389,171.130005
1390,166.979996
1391,164.630005
1392,165.009995
1393,167.190002
1394,164.490005
1395,163.320007
1396,162.839996
1397,162.059998
1398,161.759995
1399,163.440002
1400,166.449997
1401,167.250000
1402,165.699997
1403,165.589996
1404,169.300003
1405,171.770004
1406,168.789993
1407,165.880005
1408,162.279999
1409,163.660004
1410,161.460007
1411,160.899994
1412,158.339996
1413,160.589996
1414,157.690002
1415,154.809998
1416,156.889999
1417,155.570007
1418,159.460007
1419,160.490005
1420,158.660004
1421,157.350006
1422,157.339996
1423,154.770004
1424,154.649994
1425,152.210007
1426,149.000000
1427,148.830002
1428,146.639999
1429,156.399994
1430,152.750000
1431,154.130005
1432,150.190002
1433,150.970001
1434,153.009995
1435,150.940002
1436,147.759995
1437,145.039993
1438,144.880005
1439,145.580002
1440,144.839996
1441,141.770004
1442,137.750000
1443,134.160004
1444,137.190002
1445,134.500000
1446,137.000000
1447,136.610001
1448,136.789993
1449,139.990005
1450,140.970001
1451,143.679993
1452,143.389999
1453,139.699997
1454,140.869995
1455,143.050003
1456,143.880005
1457,147.190002
1458,145.850006
1459,146.009995
1460,144.919998
1461,145.929993
1462,144.910004
1463,135.570007
1464,134.899994
1465,129.740005
1466,134.240005
1467,134.990005
1468,135.919998
1469,134.639999
1470,137.509995
1471,137.169998
1472,138.000000
1473,138.869995
1474,143.139999
1475,144.699997
1476,144.559998
1477,145.360001
1478,146.570007
1479,150.679993
1480,149.649994
1481,149.000000
1482,152.429993
1483,151.529999
1484,148.800003
1485,146.440002
1486,149.830002
1487,148.960007
1488,148.100006
1489,150.949997
1490,171.679993
1491,169.100006
1492,169.300003
1493,171.979996
1494,172.470001
1495,169.240005
1496,167.369995
1497,168.300003
1498,168.339996
1499,166.220001
1500,164.869995
1501,164.699997
1502,164.149994
1503,163.720001
1504,162.240005
1505,162.410004
1506,166.070007
1507,166.240005
1508,163.929993
1509,163.500000
1510,163.130005
1511,167.500000
1512,171.880005
1513,173.570007
1514,171.740005
1515,169.619995
1516,174.300003
1517,173.800003
1518,174.029999
1519,171.149994
1520,167.580002
1521,163.899994
1522,163.820007
1523,166.119995
1524,166.389999
1525,167.419998
1526,166.539993
1527,169.449997
1528,168.940002
1529,166.720001
1530,167.190002
1531,168.899994
1532,174.899994
1533,177.960007
1534,178.000000
1535,177.000000
1536,175.500000
1537,179.190002
1538,178.789993
1539,178.399994
1540,179.630005
1541,180.500000
1542,180.169998
1543,180.740005
1544,178.880005
1545,181.669998
1546,184.220001
1547,185.139999
1548,198.479996
1549,192.899994
1550,195.410004
1551,197.389999
1552,196.179993
1553,194.000000
1554,196.160004
1555,194.279999
1556,192.899994
1557,190.720001
1558,189.770004
1559,190.000000
1560,185.429993
1561,183.490005
1562,187.279999
1563,188.580002
1564,187.580002
1565,184.229996
1566,185.699997
1567,186.740005
1568,183.899994
1569,183.630005
1570,184.710007
1571,184.559998
1572,183.479996
1573,180.539993
1574,175.050003
1575,168.279999
1576,168.720001
1577,169.699997
1578,173.869995
1579,177.860001
1580,179.979996
1581,179.270004
1582,178.029999
1583,181.839996
1584,189.500000
1585,194.529999
1586,188.100006
1587,191.160004
1588,192.000000
1589,193.979996
1590,193.139999
1591,190.759995
1592,198.880005
1593,193.199997
1594,195.279999
1595,195.000000
1596,197.399994
1597,197.070007
1598,196.679993
1599,199.460007
1600,202.960007
1601,203.800003
1602,205.300003
1603,205.330002
1604,205.470001
1605,204.360001
1606,202.470001
1607,202.330002
1608,202.570007
1609,204.240005
1610,204.809998
1611,208.660004
1612,202.880005
1613,199.630005
1614,198.710007
1615,198.759995
1616,198.470001
1617,192.619995
1618,185.669998
1619,185.789993
1620,186.369995
1621,190.339996
1622,190.979996
1623,187.589996
1624,191.380005
1625,185.990005
1626,183.199997
1627,185.100006
1628,187.500000
1629,186.000000
1630,185.899994
1631,184.110001
1632,183.130005
1633,180.500000
1634,184.039993
1635,181.949997
1636,186.080002
1637,186.800003
1638,185.669998
1639,187.750000
1640,191.360001
1641,190.210007
1642,188.979996
1643,188.100006
1644,189.440002
1645,190.929993
1646,187.970001
1647,187.789993
1648,188.320007
1649,189.080002
1650,191.100006
1651,193.100006
1652,190.100006
1653,188.039993
1654,183.419998
1655,181.399994
1656,180.759995
1657,178.669998
1658,179.839996
1659,176.529999
1660,179.839996
1661,180.979996
1662,181.179993
1663,180.369995
1664,180.720001
1665,181.610001
1666,186.490005
1667,184.619995
1668,190.380005
1669,189.699997
1670,190.839996
1671,191.490005
1672,189.910004
1673,190.649994
1674,186.380005
1675,186.729996
1676,189.000000
1677,189.529999
1678,192.529999
1679,190.449997
1680,198.089996
1681,194.110001
1682,197.369995
1683,195.750000
1684,194.369995
1685,193.440002
1686,192.339996
1687,190.080002
1688,195.059998
1689,195.699997
1690,194.029999
1691,195.300003
1692,198.630005
1693,200.000000
1694,199.589996
1695,199.089996
1696,199.300003
1697,200.970001
1698,200.149994
1699,203.139999
1700,203.800003
1701,202.179993
1702,198.929993
1703,200.029999
1704,201.289993
1705,201.570007
1706,203.139999
1707,202.050003
1708,202.630005
1709,203.660004
1710,196.800003
1711,199.119995
1712,199.000000
1713,204.300003
1714,206.300003
1715,207.710007
1716,208.589996
1717,206.789993
1718,207.820007
1719,208.929993
1720,207.899994
1721,205.559998
1722,209.789993
1723,210.399994
1724,212.779999
1725,214.580002
1726,216.240005
1727,218.380005
1728,219.880005
1729,221.970001
1730,222.380005
1731,221.679993
1732,222.630005
1733,222.289993
1734,222.369995
1735,222.750000
1736,221.490005
1737,221.779999
1738,216.059998
1739,218.740005
1740,224.199997
1741,211.429993
1742,208.690002
1743,205.139999
1744,210.600006
1745,212.729996
1746,211.190002
1747,212.820007
1748,213.800003
1749,210.860001
1750,211.220001
1751,214.330002
1752,214.929993
1753,217.979996
1754,218.320007
1755,218.770004
1756,214.240005
1757,203.649994
1758,203.500000
1759,201.210007
1760,195.880005
1761,192.740005
1762,196.570007
1763,197.240005
1764,191.830002
1765,188.990005
1766,183.779999
1767,175.000000
1768,178.289993
1769,175.880005
1770,166.600006
1771,170.789993
1772,159.130005
1773,153.940002
1774,148.179993
1775,159.929993
1776,159.270004
1777,152.309998
1778,161.309998
1779,162.990005
1780,164.000000
1781,160.089996
1782,166.750000
1783,170.929993
1784,164.149994
1785,161.350006
1786,157.910004
1787,166.199997
1788,173.389999
1789,175.000000
1790,177.080002
1791,175.000000
1792,181.229996
1793,178.190002
1794,178.050003
1795,180.279999
1796,180.500000
1797,175.380005
1798,184.779999
1799,187.050003
1800,190.410004
1801,193.750000
1802,189.199997
1803,196.910004
1804,209.690002
1805,207.279999
1806,205.910004
1807,210.380005
1808,211.600006
1809,211.600006
1810,213.210007
1811,215.000000
1812,215.279999
1813,210.779999
1814,206.929993
1815,211.339996
1816,214.639999
1817,220.490005
1818,231.339996
1819,237.199997
1820,235.990005
1821,240.899994
1822,230.559998
1823,231.630005
1824,227.490005
1825,232.440002
1826,233.000000
1827,232.649994
1828,231.630005
1829,231.350006
1830,231.550003
1831,239.770004
1832,241.210007
1833,232.889999
1834,231.660004
1835,233.770004
1836,238.460007
1837,237.589996
1838,236.139999
1839,240.830002
1840,240.699997
1841,245.190002
1842,243.220001
1843,237.300003
1844,233.089996
1845,220.750000
1846,227.500000
1847,239.000000
1848,240.000000
1849,240.399994
1850,247.649994
1851,246.990005
1852,246.529999
1853,245.490005
1854,250.149994
1855,240.330002
1856,244.820007
1857,241.759995
1858,244.160004
1859,246.050003
1860,246.910004
1861,241.899994
1862,242.419998
1863,233.490005
1864,234.949997
1865,234.960007
1866,233.699997
1867,234.889999
1868,255.850006
1869,255.399994
1870,252.800003
1871,252.270004
1872,266.600006
1873,278.890015
