Day,Price
996,209.880005
997,206.789993
998,225.490005
999,235.539993
1000,231.710007
1001,235.309998
1002,231.289993
1003,238.990005
1004,241.880005
1005,237.550003
1006,240.399994
1007,240.000000
1008,244.490005
1009,243.440002
1010,242.330002
1011,231.899994
1012,229.779999
1013,220.960007
1014,224.220001
1015,222.220001
1016,221.600006
1017,228.789993
1018,227.649994
1019,224.800003
1020,220.550003
1021,221.210007
1022,223.210007
1023,223.300003
1024,224.750000
1025,225.100006
1026,226.970001
1027,232.000000
1028,228.300003
1029,229.600006
1030,231.399994
1031,237.500000
1032,240.500000
1033,242.990005
1034,251.419998
1035,256.690002
1036,251.759995
1037,263.739990
1038,260.299988
1039,265.640015
1040,263.000000
1041,262.089996
1042,267.260010
1043,259.329987
1044,258.739990
1045,258.799988
1046,256.950012
1047,263.679993
1048,265.500000
1049,264.239990
1050,264.480011
1051,272.000000
1052,284.890015
1053,288.000000
1054,291.420013
1055,282.899994
1056,284.880005
1057,285.489990
1058,281.410004
1059,284.790009
1060,282.390015
1061,274.399994
1062,262.459991
1063,264.700012
1064,265.600006
1065,261.429993
1066,256.019989
1067,253.800003
1068,252.839996
1069,254.960007
1070,249.729996
1071,248.639999
1072,247.649994
1073,242.660004
1074,252.789993
1075,256.500000
1076,262.489990
1077,261.459991
1078,262.880005
1079,265.540009
1080,245.889999
1081,238.960007
1082,232.470001
1083,230.990005
1084,229.919998
1085,234.770004
1086,232.399994
1087,235.389999
1088,237.389999
1089,236.279999
1090,237.800003
1091,234.610001
1092,244.600006
1093,241.500000
1094,240.500000
1095,243.119995
1096,247.559998
1097,242.350006
1098,241.360001
1099,246.690002
1100,242.839996
1101,242.880005
1102,251.820007
1103,252.339996
1104,255.750000
1105,258.850006
1106,259.000000
1107,259.989990
1108,251.880005
1109,250.929993
1110,252.779999
1111,247.600006
1112,249.720001
1113,249.000000
1114,246.690002
1115,242.470001
1116,234.880005
1117,229.720001
1118,230.899994
1119,229.389999
1120,224.860001
1121,217.729996
1122,216.770004
1123,215.429993
1124,211.679993
1125,209.800003
1126,203.679993
1127,206.649994
1128,218.440002
1129,220.399994
1130,224.059998
1131,224.320007
1132,222.500000
1133,228.500000
1134,227.910004
1135,225.649994
1136,225.679993
1137,223.250000
1138,216.500000
1139,214.199997
1140,214.779999
1141,213.800003
1142,209.979996
1143,204.470001
1144,207.610001
1145,195.199997
1146,195.750000
1147,194.490005
1148,194.119995
1149,198.679993
1150,203.240005
1151,203.500000
1152,208.619995
1153,208.029999
1154,206.369995
1155,205.979996
1156,207.470001
1157,211.949997
1158,220.369995
1159,221.479996
1160,225.479996
1161,223.399994
1162,217.929993
1163,220.500000
1164,214.740005
1165,203.089996
1166,205.990005
1167,205.699997
1168,206.169998
1169,212.440002
1170,217.600006
1171,218.199997
1172,207.289993
1173,207.139999
1174,211.089996
1175,208.550003
1176,203.339996
1177,200.240005
1178,202.520004
1179,206.190002
1180,200.750000
1181,194.490005
1182,193.500000
1183,196.179993
1184,194.449997
1185,191.750000
1186,195.910004
1187,198.710007
1188,200.880005
1189,204.589996
1190,198.990005
1191,200.500000
1192,203.789993
1193,198.589996
1194,194.789993
1195,189.289993
1196,192.250000
1197,193.759995
1198,192.300003
1199,193.229996
1200,207.750000
1201,205.059998
1202,210.899994
1203,210.369995
1204,211.649994
1205,213.000000
1206,209.490005
1207,209.589996
1208,209.169998
1209,206.880005
1210,207.850006
1211,210.750000
1212,221.880005
1213,221.479996
1214,220.800003
1215,238.750000
1216,235.500000
1217,234.970001
1218,232.889999
1219,231.770004
1220,234.729996
1221,239.500000
1222,234.470001
1223,237.479996
1224,238.410004
1225,242.880005
1226,246.350006
1227,248.300003
1228,244.889999
1229,249.399994
1230,249.899994
1231,251.000000
1232,247.740005
1233,246.619995
1234,248.600006
1235,252.000000
1236,249.500000
1237,251.800003
1238,252.869995
1239,251.600006
1240,249.399994
1241,250.720001
1242,249.300003
1243,249.699997
1244,258.750000
1245,257.739990
1246,254.000000
1247,254.369995
1248,253.460007
1249,251.279999
1250,253.440002
1251,264.359985
1252,263.459991
1253,263.799988
1254,264.399994
1255,268.000000
1256,267.350006
1257,271.410004
1258,269.109985
1259,265.950012
1260,270.920013
1261,272.619995
1262,282.450012
1263,281.690002
1264,275.200012
1265,260.799988
1266,262.950012
1267,263.000000
1268,262.549988
1269,265.989990
1270,267.489990
1271,267.200012
1272,275.540009
1273,286.649994
1274,273.500000
1275,269.440002
1276,269.899994
1277,271.089996
1278,264.429993
1279,265.399994
1280,267.890015
1281,266.940002
1282,269.359985
1283,266.709991
1284,266.720001
1285,271.000000
1286,255.000000
1287,243.729996
1288,242.970001
1289,239.300003
1290,239.770004
1291,246.479996
1292,247.929993
1293,256.589996
1294,260.950012
1295,260.649994
1296,254.559998
1297,243.800003
1298,231.399994
1299,230.899994
1300,228.000000
1301,244.750000
1302,251.449997
1303,254.949997
1304,246.000000
1305,247.880005
1306,252.080002
1307,244.089996
1308,249.160004
1309,254.250000
1310,250.720001
1311,250.240005
1312,254.250000
1313,254.600006
1314,262.880005
1315,265.500000
1316,263.820007
1317,271.570007
1318,262.649994
1319,262.079987
1320,263.450012
1321,266.910004
1322,259.790009
1323,254.729996
1324,252.399994
1325,248.500000
1326,247.699997
1327,249.839996
1328,243.029999
1329,237.699997
1330,230.720001
1331,224.369995
1332,223.000000
1333,222.520004
1334,220.949997
1335,221.729996
1336,230.479996
1337,231.149994
1338,228.600006
1339,214.809998
1340,215.750000
1341,215.350006
1342,215.880005
1343,217.100006
1344,213.449997
1345,213.750000
1346,211.630005
1347,215.800003
1348,214.440002
1349,232.740005
1350,234.580002
1351,233.360001
1352,232.990005
1353,223.699997
1354,219.479996
1355,219.000000
1356,212.990005
1357,214.979996
1358,216.000000
1359,221.380005
1360,226.190002
1361,225.000000
1362,219.179993
1363,221.000000
1364,230.830002
1365,232.250000
1366,234.279999
1367,238.000000
1368,238.600006
1369,237.449997
1370,233.270004
1371,235.630005
1372,228.800003
1373,227.500000
1374,228.490005
1375,225.750000
1376,220.919998
1377,222.220001
1378,234.880005
1379,237.759995
1380,235.899994
1381,235.830002
1382,236.550003
1383,233.449997
1384,231.880005
1385,231.979996
1386,237.720001
1387,243.630005
1388,243.449997
1389,231.380005
1390,226.889999
1391,220.050003
1392,218.440002
1393,220.440002
1394,214.449997
1395,213.740005
1396,212.649994
1397,210.000000
1398,205.070007
1399,210.470001
1400,201.279999
1401,203.229996
1402,205.500000
1403,203.570007
1404,197.820007
1405,193.259995
1406,191.279999
1407,193.740005
1408,199.520004
1409,193.119995
1410,183.940002
1411,175.979996
1412,173.000000
1413,157.149994
1414,159.789993
1415,154.970001
1416,163.259995
1417,157.009995
1418,162.949997
1419,169.339996
1420,172.949997
1421,167.490005
1422,178.910004
1423,181.729996
1424,179.500000
1425,188.520004
1426,192.000000
1427,196.350006
1428,195.949997
1429,188.520004
1430,197.419998
1431,204.029999
1432,209.699997
1433,207.500000
1434,209.369995
1435,213.289993
1436,209.419998
1437,216.720001
1438,218.970001
1439,222.580002
1440,228.500000
1441,234.479996
1442,239.880005
1443,238.990005
1444,234.729996
1445,228.889999
1446,234.809998
1447,232.380005
1448,235.500000
1449,237.419998
1450,247.899994
1451,252.119995
1452,256.559998
1453,267.739990
1454,269.339996
1455,260.820007
1456,258.989990
1457,251.800003
1458,255.500000
1459,256.839996
1460,254.600006
1461,258.309998
1462,254.369995
1463,253.660004
1464,250.899994
1465,254.000000
1466,257.380005
1467,255.729996
1468,255.000000
1469,253.429993
1470,248.429993
1471,243.190002
1472,238.910004
1473,234.460007
1474,228.639999
1475,216.369995
1476,216.149994
1477,209.470001
1478,215.479996
1479,211.669998
1480,211.199997
1481,213.149994
1482,209.820007
1483,215.309998
1484,216.789993
1485,220.550003
1486,222.600006
1487,218.740005
1488,221.360001
1489,225.259995
1490,225.929993
1491,224.750000
1492,222.399994
1493,219.910004
1494,221.940002
1495,220.899994
1496,234.440002
1497,240.850006
1498,235.330002
1499,227.970001
1500,225.770004
1501,222.199997
1502,221.899994
1503,218.039993
1504,219.990005
1505,223.750000
1506,222.570007
1507,205.949997
1508,197.550003
1509,195.119995
1510,198.809998
1511,204.050003
1512,211.779999
1513,213.500000
1514,218.240005
1515,214.539993
1516,215.229996
1517,218.119995
1518,219.809998
1519,226.779999
1520,227.500000
1521,225.589996
1522,224.940002
1523,222.750000
1524,227.089996
1525,229.100006
1526,229.800003
1527,227.850006
1528,224.500000
1529,231.389999
1530,230.000000
1531,233.360001
1532,230.759995
1533,235.279999
1534,236.630005
1535,229.869995
1536,229.699997
1537,230.860001
1538,232.000000
1539,229.600006
1540,231.539993
1541,229.869995
1542,227.570007
1543,226.649994
1544,229.500000
1545,227.190002
1546,224.830002
1547,225.660004
1548,225.169998
1549,225.110001
1550,228.490005
1551,227.149994
1552,223.800003
1553,222.860001
1554,220.399994
1555,216.110001
1556,212.600006
1557,211.100006
1558,203.199997
1559,203.250000
1560,206.500000
1561,199.889999
1562,199.919998
1563,201.369995
1564,198.490005
1565,197.919998
1566,202.520004
1567,205.699997
1568,209.429993
1569,207.750000
1570,207.000000
1571,207.279999
1572,210.179993
1573,211.000000
1574,209.979996
1575,208.250000
1576,207.330002
1577,204.979996
1578,215.669998
1579,213.320007
1580,213.149994
1581,204.210007
1582,201.320007
1583,204.139999
1584,202.199997
1585,203.880005
1586,200.899994
1587,201.429993
1588,198.389999
1589,199.470001
1590,206.660004
1591,203.000000
1592,201.570007
1593,203.949997
1594,204.690002
1595,203.190002
1596,213.699997
1597,205.320007
1598,202.490005
1599,198.500000
1600,192.699997
1601,191.470001
1602,193.460007
1603,194.289993
1604,197.490005
1605,192.000000
1606,191.610001
1607,188.880005
1608,188.250000
1609,186.429993
1610,184.729996
1611,189.490005
1612,193.000000
1613,188.889999
1614,191.470001
1615,195.639999
1616,197.240005
1617,199.350006
1618,196.729996
1619,191.889999
1620,188.529999
1621,184.880005
1622,188.889999
1623,186.580002
1624,193.399994
1625,192.500000
1626,193.839996
1627,194.419998
1628,201.279999
1629,203.000000
1630,200.740005
1631,202.589996
1632,204.449997
1633,209.000000
1634,212.229996
1635,209.990005
1636,213.449997
1637,222.250000
1638,223.800003
1639,219.199997
1640,217.500000
1641,220.330002
1642,228.000000
1643,227.479996
1644,230.309998
1645,231.919998
1646,232.000000
1647,229.979996
1648,230.699997
1649,237.850006
1650,239.960007
1651,239.710007
1652,248.679993
1653,246.000000
1654,250.889999
1655,254.800003
1656,258.459991
1657,255.740005
1658,253.000000
1659,255.289993
1660,255.889999
1661,253.199997
1662,252.419998
1663,252.179993
1664,257.820007
1665,260.000000
1666,263.359985
1667,271.179993
1668,270.950012
1669,280.790009
1670,287.390015
1671,282.239990
1672,280.000000
1673,272.890015
1674,281.399994
1675,283.450012
1676,264.660004
1677,258.250000
1678,248.360001
1679,251.000000
1680,254.850006
1681,253.279999
1682,251.899994
1683,251.699997
1684,253.889999
1685,250.070007
1686,248.660004
1687,246.500000
1688,246.850006
1689,258.119995
1690,261.000000
1691,265.750000
1692,265.329987
1693,264.549988
1694,264.799988
1695,255.070007
1696,257.670013
1697,263.890015
1698,270.570007
1699,280.679993
1700,279.600006
1701,282.000000
1702,279.679993
1703,299.000000
1704,304.809998
1705,304.880005
1706,301.940002
1707,302.690002
1708,313.730011
1709,313.470001
1710,308.450012
1711,307.390015
1712,304.000000
1713,300.839996
1714,306.619995
1715,309.149994
1716,306.399994
1717,310.549988
1718,313.980011
1719,314.500000
1720,313.089996
1721,314.799988
1722,327.250000
1723,327.660004
1724,321.529999
1725,307.769989
1726,308.549988
1727,313.790009
1728,321.989990
1729,325.500000
1730,326.000000
1731,327.000000
1732,320.200012
1733,320.059998
1734,314.630005
1735,313.940002
1736,316.500000
1737,314.369995
1738,310.730011
1739,311.000000
1740,316.970001
1741,325.489990
1742,336.279999
1743,342.890015
1744,344.880005
1745,342.880005
1746,348.440002
1747,359.489990
1748,360.500000
1749,371.899994
1750,376.869995
1751,364.500000
1752,376.000000
1753,384.250000
1754,375.459991
1755,378.010010
1756,376.700012
1757,378.880005
1758,376.989990
1759,385.000000
1760,386.989990
1761,386.950012
1762,376.399994
1763,371.739990
1764,371.000000
1765,366.769989
1766,371.350006
1767,347.239990
1768,320.790009
1769,317.000000
1770,317.940002
1771,327.279999
1772,333.100006
1773,331.600006
1774,328.420013
1775,327.100006
1776,329.130005
1777,331.649994
1778,330.220001
1779,331.260010
1780,343.399994
1781,345.600006
1782,345.500000
1783,347.500000
1784,339.600006
1785,341.489990
1786,324.450012
1787,327.119995
1788,350.000000
1789,357.269989
1790,359.480011
1791,368.579987
1792,370.000000
1793,366.649994
1794,361.260010
1795,367.660004
1796,365.489990
1797,366.500000
1798,363.299988
1799,354.000000
1800,345.820007
1801,342.239990
1802,353.489990
1803,356.660004
1804,355.690002
1805,347.350006
1806,349.049988
1807,353.470001
1808,358.440002
1809,357.589996
1810,355.489990
1811,350.980011
1812,352.480011
1813,349.779999
1814,363.709991
1815,368.760010
1816,368.070007
1817,377.959991
1818,380.000000
1819,389.609985
1820,382.390015
1821,378.250000
1822,376.829987
1823,369.899994
1824,357.470001
1825,351.239990
1826,351.489990
1827,342.750000
1828,344.679993
1829,343.700012
1830,348.549988
1831,358.619995
1832,357.440002
1833,360.100006
1834,351.750000
1835,355.630005
1836,357.600006
1837,359.779999
1838,358.489990
1839,354.480011
1840,356.220001
1841,363.000000
1842,357.149994
1843,354.549988
1844,349.950012
1845,342.799988
1846,337.500000
1847,330.230011
1848,324.589996
1849,323.779999
1850,331.950012
1851,332.609985
1852,308.690002
1853,306.250000
1854,307.500000
1855,306.500000
1856,306.890015
1857,304.459991
1858,308.359985
1859,316.799988
1860,316.350006
1861,312.489990
1862,318.140015
1863,326.670013
1864,315.500000
1865,318.230011
1866,317.420013
1867,316.410004
1868,317.339996
1869,320.000000
1870,318.000000
1871,310.700012
1872,310.320007
1873,308.269989
